chr,Symbol
chr12,Calm1
chr12,Catsperb
chr12,Cbll1
chr12,Ccdc71l
chr12,Ccdc85c
chr12,Ccdc88c
chr12,Ccdc175
chr12,Ccdc176
chr12,Ccdc177
chr12,Ccnk
chr12,Cdc42bpb
chr12,Cdca4
chr12,Cdca7l
chr12,Cdhr3
chr12,Cdkl1
chr12,Cenpo
chr12,Cep128
chr12,Cep170b
chr12,Cfl2
chr12,Chga
chr12,Churc1
chr12,Cinp
chr12,Cipc
chr12,Ckb
chr12,Clec14a
chr12,Clmn
chr12,Cmpk2
chr12,Coch
chr12,Cog5
chr12,Colec11
chr12,Coq6
chr12,Cox8c
chr12,Cox16
chr12,Cpsf2
chr12,Cpsf3
chr12,Crip1
chr12,Crip2
chr12,Ctage5
chr12,Cyp46a1
chr12,Cys1
chr12,D030025P21Rik
chr12,D130020L05Rik
chr12,D430019H16Rik
chr12,D630036H23Rik
chr12,D830013O20Rik
chr12,DQ267100
chr12,DQ267101
chr12,DQ267102
chr12,Daam1
chr12,Dact1
chr12,Dbpht2
chr12,Dcaf4
chr12,Dcaf5
chr12,Dcdc2c
chr12,Ddx1
chr12,Ddx24
chr12,Degs2
chr12,Dgkb
chr12,Dhrs7
chr12,Dicer1
chr12,Dio2
chr12,Dio3
chr12,Dio3os
chr12,Dld
chr12,Dlk1
chr12,Dlst
chr12,Dnaaf2
chr12,Dnah11
chr12,Dnajb9
chr12,Dnajc27
chr12,Dnal1
chr12,Dnmt3a
chr12,Dnmt3aos
chr12,Dock4
chr12,Dpf3
chr12,Dtd2
chr12,Dtnb
chr12,Dtnbos
chr12,Dus4l
chr12,Dync1h1
chr12,E2f6
chr12,Eapp
chr12,Efcab10
chr12,Efcab11
chr12,Efr3b
chr12,Egln3
chr12,Eif2b2
chr12,Eif2s1
chr12,Eif5
chr12,Elmsan1
chr12,Eml1
chr12,Eml5
chr12,Entpd5
chr12,Erh
chr12,Esr2
chr12,Esrrb
chr12,Esyt2
chr12,Etv1
chr12,Evl
chr12,Exd2
chr12,Exoc3l4
chr12,F730035M05Rik
chr12,F730043M19Rik
chr12,Fam49a
chr12,Fam71d
chr12,Fam84a
chr12,Fam110c
chr12,Fam150b
chr12,Fam161b
chr12,Fam177a
chr12,Fam179b
chr12,Fam181a
chr12,Fam228a
chr12,Fam228b
chr12,Fancm
chr12,Fbln5
chr12,Fbxo33
chr12,Fcf1
chr12,Ferd3l
chr12,Fkbp1b
chr12,Fkbp3
chr12,Flrt2
chr12,Fntb
chr12,Fos
chr12,Foxa1
chr12,Foxg1
chr12,Foxn3
chr12,Frmd6
chr12,Fscb
chr12,Fut8
chr12,G2e3
chr12,Galc
chr12,Galnt16
chr12,Gdap10
chr12,Gdf7
chr12,Gemin2
chr12,Gen1
chr12,Glrx5
chr12,Gm46
chr12,Gm266
chr12,Gm527
chr12,Gm805
chr12,Gm1818
chr12,Gm2001
chr12,Gm2016
chr12,Gm2022
chr12,Gm2035
chr12,Gm2042
chr12,Gm2046
chr12,Gm2056
chr12,Gm2075
chr12,Gm2568
chr12,Gm2800
chr12,Gm3086
chr12,Gm3191
chr12,Gm3625
chr12,Gm3693
chr12,Gm3695
chr12,Gm3944
chr12,Gm3993
chr12,Gm4027
chr12,Gm4294
chr12,Gm4419
chr12,Gm4425
chr12,Gm4755
chr12,Gm4787
chr12,Gm4804
chr12,Gm4929
chr12,Gm5039
chr12,Gm5068
chr12,Gm5185
chr12,Gm5187
chr12,Gm5432
chr12,Gm5434
chr12,Gm5435
chr12,Gm5436
chr12,Gm5633
chr12,Gm5652
chr12,Gm5656
chr12,Gm5662
chr12,Gm5784
chr12,Gm5786
chr12,Gm5977
chr12,Gm6265
chr12,Gm6316
chr12,Gm6395
chr12,Gm6682
chr12,Gm6736
chr12,Gm6768
chr12,Gm6802
chr12,Gm6803
chr12,Gm6838
chr12,Gm6863
chr12,Gm6918
chr12,Gm6969
chr12,Gm7008
chr12,Gm7099
chr12,Gm7104
chr12,Gm7456
chr12,Gm7481
chr12,Gm7719
chr12,Gm7745
chr12,Gm7763
chr12,Gm7862
chr12,Gm7985
chr12,Gm8300
chr12,Gm8332
chr12,Gm8358
chr12,Gm8378
chr12,Gm8385
chr12,Gm8482
chr12,Gm8587
chr12,Gm8893
chr12,Gm8895
chr12,Gm9006
chr12,Gm9071
chr12,Gm9075
chr12,Gm9144
chr12,Gm9257
chr12,Gm9285
chr12,Gm9286
chr12,Gm9312
chr12,Gm9359
chr12,Gm9599
chr12,Gm9726
chr12,Gm9804
chr12,Gm9812
chr12,Gm9847
chr12,Gm9866
chr12,Gm9887
chr12,Gm9921
chr12,Gm10000
chr12,Gm10264
chr12,Gm10330
chr12,Gm10425
chr12,Gm10433
chr12,Gm10436
chr12,Gm10451
chr12,Gm10476
chr12,Gm10478
chr12,Gm10479
chr12,Gm10480
chr12,Gm11025
chr12,Gm11027
chr12,Gm11042
chr12,Gm15208
chr12,Gm15283
chr12,Gm15523
chr12,Gm15524
chr12,Gm15561
chr12,Gm15571
chr12,Gm15636
chr12,Gm15691
chr12,Gm15745
chr12,Gm15901
chr12,Gm15902
chr12,Gm15995
chr12,Gm15996
chr12,Gm16084
chr12,Gm16085
chr12,Gm16086
chr12,Gm16087
chr12,Gm16246
chr12,Gm16267
chr12,Gm16285
chr12,Gm16339
chr12,Gm16368
chr12,Gm16372
chr12,Gm16381
chr12,Gm16570
chr12,Gm16572
chr12,Gm16596
chr12,Gm16710
chr12,Gm16876
chr12,Gm16968
chr12,Gm17024
chr12,Gm17031
chr12,Gm17032
chr12,Gm17033
chr12,Gm17042
chr12,Gm17043
chr12,Gm17052
chr12,Gm17053
chr12,Gm17056
chr12,Gm17111
chr12,Gm17138
chr12,Gm17139
chr12,Gm17142
chr12,Gm17191
chr12,Gm17193
chr12,Gm17194
chr12,Gm17195
chr12,Gm17198
chr12,Gm17309
chr12,Gm17330
chr12,Gm17337
chr12,Gm17391
chr12,Gm17421
chr12,Gm17529
chr12,Gm17541
chr12,Gm17673
chr12,Gm17686
chr12,Gm18025
chr12,Gm18848
chr12,Gm19898
chr12,Gm20036
chr12,Gm20069
chr12,Gm20403
chr12,Gm20472
chr12,Gm20473
chr12,Gm20474
chr12,Gm20486
chr12,Gm20498
chr12,Gm20535
chr12,Gm20604
chr12,Gm20613
chr12,Gm20658
chr12,Gm20682
chr12,Gm20701
chr12,Gm20702
chr12,Gm21319
chr12,Gm21614
chr12,Gm21863
chr12,Gm21936
chr12,Gm21971
chr12,Gm21989
chr12,Gm22003
chr12,Gm22004
chr12,Gm22015
chr12,Gm22058
chr12,Gm22076
chr12,Gm22079
chr12,Gm22088
chr12,Gm22120
chr12,Gm22149
chr12,Gm22170
chr12,Gm22175
chr12,Gm22189
chr12,Gm22205
chr12,Gm22220
chr12,Gm22230
chr12,Gm22234
chr12,Gm22246
chr12,Gm22296
chr12,Gm22303
chr12,Gm22317
chr12,Gm22343
chr12,Gm22405
chr12,Gm22513
chr12,Gm22527
chr12,Gm22537
chr12,Gm22634
chr12,Gm22663
chr12,Gm22673
chr12,Gm22696
chr12,Gm22748
chr12,Gm22749
chr12,Gm22766
chr12,Gm22782
chr12,Gm22790
chr12,Gm22845
chr12,Gm22904
chr12,Gm22908
chr12,Gm22959
chr12,Gm22973
chr12,Gm22981
chr12,Gm23018
chr12,Gm23059
chr12,Gm23167
chr12,Gm23190
chr12,Gm23195
chr12,Gm23213
chr12,Gm23249
chr12,Gm23289
chr12,Gm23291
chr12,Gm23296
chr12,Gm23298
chr12,Gm23342
chr12,Gm23347
chr12,Gm23394
chr12,Gm23474
chr12,Gm23508
chr12,Gm23529
chr12,Gm23558
chr12,Gm23579
chr12,Gm23600
chr12,Gm23676
chr12,Gm23732
chr12,Gm23736
chr12,Gm23752
chr12,Gm23756
chr12,Gm23781
chr12,Gm23787
chr12,Gm23799
chr12,Gm23804
chr12,Gm23817
chr12,Gm23826
chr12,Gm23872
chr12,Gm23875
chr12,Gm23910
chr12,Gm23912
chr12,Gm23913
chr12,Gm23948
chr12,Gm23979
chr12,Gm23989
chr12,Gm24010
chr12,Gm24022
chr12,Gm24066
chr12,Gm24069
chr12,Gm24070
chr12,Gm24142
chr12,Gm24208
chr12,Gm24233
chr12,Gm24296
chr12,Gm24305
chr12,Gm24321
chr12,Gm24326
chr12,Gm24334
chr12,Gm24359
chr12,Gm24377
chr12,Gm24429
chr12,Gm24434
chr12,Gm24449
chr12,Gm24466
chr12,Gm24474
chr12,Gm24499
chr12,Gm24542
chr12,Gm24564
chr12,Gm24590
chr12,Gm24613
chr12,Gm24685
chr12,Gm24692
chr12,Gm24731
chr12,Gm24741
chr12,Gm24750
chr12,Gm24758
chr12,Gm24775
chr12,Gm24815
chr12,Gm24853
chr12,Gm24857
chr12,Gm24859
chr12,Gm24895
chr12,Gm24899
chr12,Gm24921
chr12,Gm24922
chr12,Gm24948
chr12,Gm24971
chr12,Gm24986
chr12,Gm24994
chr12,Gm25015
chr12,Gm25051
chr12,Gm25112
chr12,Gm25203
chr12,Gm25224
chr12,Gm25225
chr12,Gm25243
chr12,Gm25248
chr12,Gm25252
chr12,Gm25297
chr12,Gm25357
chr12,Gm25408
chr12,Gm25414
chr12,Gm25438
chr12,Gm25486
chr12,Gm25497
chr12,Gm25538
chr12,Gm25563
chr12,Gm25564
chr12,Gm25577
chr12,Gm25599
chr12,Gm25610
chr12,Gm25622
chr12,Gm25675
chr12,Gm25679
chr12,Gm25747
chr12,Gm25750
chr12,Gm25760
chr12,Gm25776
chr12,Gm25801
chr12,Gm25821
chr12,Gm25847
chr12,Gm25854
chr12,Gm25856
chr12,Gm25865
chr12,Gm25888
chr12,Gm25913
chr12,Gm25917
chr12,Gm25923
chr12,Gm25925
chr12,Gm25926
chr12,Gm25970
chr12,Gm26015
chr12,Gm26050
chr12,Gm26055
chr12,Gm26071
chr12,Gm26140
chr12,Gm26171
chr12,Gm26191
chr12,Gm26211
chr12,Gm26256
chr12,Gm26326
chr12,Gm26444
chr12,Gm26449
chr12,Gm26454
chr12,Gm26477
chr12,Gm26480
chr12,Gm26512
chr12,Gm26517
chr12,Gm26520
chr12,Gm26531
chr12,Gm26545
chr12,Gm26571
chr12,Gm26583
chr12,Gm26623
chr12,Gm26669
chr12,Gm26698
chr12,Gm26709
chr12,Gm26723
chr12,Gm26764
chr12,Gm26777
chr12,Gm26796
chr12,Gm26839
chr12,Gm26906
chr12,Gm26912
chr12,Gm26945
chr12,Gm26973
chr12,Gm27014
chr12,Gm27236
chr12,Gm27284
chr12,Gm27297
chr12,Gm27299
chr12,Gm27300
chr12,Gm27313
chr12,Gm27350
chr12,Gm27379
chr12,Gm27528
chr12,Gm27596
chr12,Gm27604
chr12,Gm27649
chr12,Gm27682
chr12,Gm27722
chr12,Gm27952
chr12,Gm27976
chr12,Gm27993
chr12,Gm28051
chr12,Golga5
chr12,Gpatch2l
chr12,Gphb5
chr12,Gphn
chr12,Gpr22
chr12,Gpr33
chr12,Gpr65
chr12,Gpr68
chr12,Gpr132
chr12,Gpr135
chr12,Gpx2
chr12,Greb1
chr12,Grhl1
chr12,Gsc
chr12,Gskip
chr12,Gstz1
chr12,Gtf2a1
chr12,Hbp1
chr12,Hdac9
chr12,Heatr5a
chr12,Hectd1
chr12,Hhipl1
chr12,Hif1a
chr12,Hpcal1
chr12,Hs1bp3
chr12,Hsp90aa1
chr12,Hspa2
chr12,Hspe1-ps2
chr12,Iah1
chr12,Id2
chr12,Ifi27
chr12,Ifi27l2a
chr12,Ifi27l2b
chr12,Ifrd1
chr12,Ift43
chr12,Igha
chr12,Ighd1-1
chr12,Ighd2-3
chr12,Ighd2-4
chr12,Ighd2-5
chr12,Ighd2-6
chr12,Ighd2-7
chr12,Ighd2-8
chr12,Ighd3-1
chr12,Ighd3-2
chr12,Ighd4-1
chr12,Ighd5-1
chr12,Ighd5-2
chr12,Ighd5-3
chr12,Ighd5-4
chr12,Ighd5-5
chr12,Ighd5-6
chr12,Ighd5-7
chr12,Ighd5-8
chr12,Ighd6-1
chr12,Ighd6-2
chr12,Ighe
chr12,Ighg1
chr12,Ighg2b
chr12,Ighg2c
chr12,Ighg3
chr12,Ighj1
chr12,Ighj2
chr12,Ighj3
chr12,Ighj4
chr12,Ighm
chr12,Ighv1-2
chr12,Ighv1-4
chr12,Ighv1-5
chr12,Ighv1-7
chr12,Ighv1-9
chr12,Ighv1-12
chr12,Ighv1-14
chr12,Ighv1-15
chr12,Ighv1-18
chr12,Ighv1-19
chr12,Ighv1-20
chr12,Ighv1-22
chr12,Ighv1-23
chr12,Ighv1-24
chr12,Ighv1-26
chr12,Ighv1-30
chr12,Ighv1-31
chr12,Ighv1-34
chr12,Ighv1-36
chr12,Ighv1-37
chr12,Ighv1-39
chr12,Ighv1-42
chr12,Ighv1-43
chr12,Ighv1-47
chr12,Ighv1-49
chr12,Ighv1-50
chr12,Ighv1-52
chr12,Ighv1-53
chr12,Ighv1-54
chr12,Ighv1-55
chr12,Ighv1-56
chr12,Ighv1-58
chr12,Ighv1-59
chr12,Ighv1-61
chr12,Ighv1-62-1
chr12,Ighv1-62-2
chr12,Ighv1-62-3
chr12,Ighv1-63
chr12,Ighv1-64
chr12,Ighv1-66
chr12,Ighv1-67
chr12,Ighv1-69
chr12,Ighv1-71
chr12,Ighv1-72
chr12,Ighv1-73
chr12,Ighv1-75
chr12,Ighv1-76
chr12,Ighv1-77
chr12,Ighv1-78
chr12,Ighv1-80
chr12,Ighv1-81
chr12,Ighv1-82
chr12,Ighv1-83
chr12,Ighv1-84
chr12,Ighv1-85
chr12,Ighv2-1
chr12,Ighv2-2
chr12,Ighv2-3
chr12,Ighv2-4
chr12,Ighv2-5
chr12,Ighv2-6
chr12,Ighv2-6-8
chr12,Ighv2-7
chr12,Ighv2-9
chr12,Ighv2-9-1
chr12,Ighv3-1
chr12,Ighv3-3
chr12,Ighv3-5
chr12,Ighv3-6
chr12,Ighv3-8
chr12,Ighv4-1
chr12,Ighv5-2
chr12,Ighv5-4
chr12,Ighv5-6
chr12,Ighv5-9
chr12,Ighv5-9-1
chr12,Ighv5-12
chr12,Ighv5-15
chr12,Ighv5-16
chr12,Ighv5-17
chr12,Ighv6-3
chr12,Ighv6-4
chr12,Ighv6-5
chr12,Ighv6-6
chr12,Ighv7-1
chr12,Ighv7-2
chr12,Ighv7-3
chr12,Ighv7-4
chr12,Ighv8-4
chr12,Ighv8-5
chr12,Ighv8-6
chr12,Ighv8-8
chr12,Ighv8-9
chr12,Ighv8-11
chr12,Ighv8-12
chr12,Ighv8-13
chr12,Ighv8-14
chr12,Ighv9-1
chr12,Ighv9-2
chr12,Ighv9-3
chr12,Ighv9-4
chr12,Ighv10-1
chr12,Ighv10-3
chr12,Ighv11-1
chr12,Ighv11-2
chr12,Ighv12-3
chr12,Ighv13-1
chr12,Ighv13-2
chr12,Ighv14-1
chr12,Ighv14-2
chr12,Ighv14-3
chr12,Ighv14-4
chr12,Ighv15-2
chr12,Ighv16-1
chr12,Immp2l
chr12,Inf2
chr12,Insm2
chr12,Irf2bpl
chr12,Isca2
chr12,Ism2
chr12,Ispd
chr12,Itgb1bp1
chr12,Itgb8
chr12,Itpk1
chr12,Itsn2
chr12,Jag2
chr12,Jdp2
chr12,Jkamp
chr12,Kcnf1
chr12,Kcnh5
chr12,Kcnk10
chr12,Kcnk13
chr12,Kcns3
chr12,Kidins220
chr12,Kif3c
chr12,Kif4-ps
chr12,Kif26a
chr12,Klc1
chr12,Klf11
chr12,Klhdc1
chr12,Klhdc2
chr12,Klhl28
chr12,Klhl29
chr12,L2hgdh
chr12,L3hypdh
chr12,Lamb1
chr12,Laptm4a
chr12,Lgmn
chr12,Lin52
chr12,Lpin1
chr12,Lrfn5
chr12,Lrr1
chr12,Lrrc9
chr12,Lrrc72
chr12,Lrrc74
chr12,Lrrn3
chr12,Lsmem1
chr12,Ltbp2
chr12,Macc1
chr12,Map3k9
chr12,Map4k5
chr12,Mark3
chr12,Matn3
chr12,Max
chr12,Mbip
chr12,Mboat2
chr12,Mdga2
chr12,Med6
chr12,Meg3
chr12,Meox2
chr12,Mfsd2b
chr12,Mfsd7c
chr12,Mgat2
chr12,Mia2
chr12,Mipol1
chr12,Mir127
chr12,Mir134
chr12,Mir136
chr12,Mir153
chr12,Mir154
chr12,Mir203
chr12,Mir299b
chr12,Mir300
chr12,Mir323
chr12,Mir329
chr12,Mir337
chr12,Mir341
chr12,Mir342
chr12,Mir345
chr12,Mir369
chr12,Mir370
chr12,Mir376b
chr12,Mir377
chr12,Mir379
chr12,Mir381
chr12,Mir382
chr12,Mir410
chr12,Mir411
chr12,Mir412
chr12,Mir431
chr12,Mir432
chr12,Mir433
chr12,Mir434
chr12,Mir453
chr12,Mir485
chr12,Mir487b
chr12,Mir493
chr12,Mir494
chr12,Mir495
chr12,Mir496a
chr12,Mir539
chr12,Mir540
chr12,Mir541
chr12,Mir543
chr12,Mir544
chr12,Mir654
chr12,Mir665
chr12,Mir666
chr12,Mir667
chr12,Mir668
chr12,Mir673
chr12,Mir679
chr12,Mir680-3
chr12,Mir681
chr12,Mir758
chr12,Mir770
chr12,Mir882
chr12,Mir1188
chr12,Mir1190
chr12,Mir1193
chr12,Mir1197
chr12,Mir1247
chr12,Mir1906-1
chr12,Mir1936
chr12,Mir1938
chr12,Mir3066
chr12,Mir3067
chr12,Mir3068
chr12,Mir3070a
chr12,Mir3070b
chr12,Mir3072
chr12,Mir3073a
chr12,Mir5099
chr12,Mir5101
chr12,Mir5135
chr12,Mir5627
chr12,Mir6387
chr12,Mir6388
chr12,Mir6538
chr12,Mir6937
chr12,Mir6938
chr12,Mir6939
chr12,Mir6940
chr12,Mir6941
chr12,Mir7094-2
chr12,Mir7675
chr12,Mir8099-1
chr12,Mirg
chr12,Mis18bp1
chr12,Mlh3
chr12,Mnat1
chr12,Moap1
chr12,Mok
chr12,Mpc1-ps
chr12,Mpp5
chr12,Msgn1
chr12,Mta1
chr12,Mthfd1
chr12,Mycn
chr12,Myt1l
chr12,Nampt
chr12,Nanog-ps2
chr12,Nbas
chr12,Ncapg2
chr12,Ncoa1
chr12,Nek9
chr12,Nemf
chr12,Nfkbia
chr12,Ngb
chr12,Nin
chr12,Nkx2-1
chr12,Nkx2-9
chr12,Nol10
chr12,Nova1
chr12,Noxred1
chr12,Npas3
chr12,Npc2
chr12,Nrcam
chr12,Nrde2
chr12,Nrxn3
chr12,Nt5c1b
chr12,Ntsr2
chr12,Nubpl
chr12,Nudt14
chr12,Numb
chr12,Odc1
chr12,Oog1
chr12,Osr1
chr12,Otub2
chr12,Pacs2
chr12,Papln
chr12,Papola
chr12,Pax9
chr12,Pcnx
chr12,Pcnxl4
chr12,Pdia6
chr12,Pfn4
chr12,Pgf
chr12,Pgk1-rs7
chr12,Pigh
chr12,Pik3cg
chr12,Pld4
chr12,Plek2
chr12,Plekhd1
chr12,Plekhd1os
chr12,Plekhg3
chr12,Plekhh1
chr12,Pnma1
chr12,Pnn
chr12,Pnpla8
chr12,Pole2
chr12,Pomc
chr12,Pomt2
chr12,Ppm1a
chr12,Ppp1r13b
chr12,Ppp1r36
chr12,Ppp2r3c
chr12,Ppp2r5c
chr12,Ppp2r5e
chr12,Ppp4r4
chr12,Pqlc3
chr12,Prima1
chr12,Prkar2b
chr12,Prkch
chr12,Prkd1
chr12,Prox2
chr12,Prox2os
chr12,Prpf39
chr12,Prps1l1
chr12,Prps1l3
chr12,Psen1
chr12,Psma3
chr12,Psma6
chr12,Psmc1
chr12,Ptgr2
chr12,Ptpn21
chr12,Ptprn2
chr12,Ptrhd1
chr12,Pum2
chr12,Pxdn
chr12,Pygl
chr12,RP23-16F4.2
chr12,RP23-39G14.1
chr12,RP23-50H15.3
chr12,RP23-58E21.4
chr12,RP23-96D14.2
chr12,RP23-152C21.5
chr12,RP23-152O2.2
chr12,RP23-152O2.3
chr12,RP23-168F21.1
chr12,RP23-179D3.1
chr12,RP23-182F9.5
chr12,RP23-182F9.6
chr12,RP23-182N12.2
chr12,RP23-226D9.5
chr12,RP23-228C13.1
chr12,RP23-285E19.4
chr12,RP23-287L7.1
chr12,RP23-291K4.3
chr12,RP23-315C11.9
chr12,RP23-377G8.1
chr12,RP23-393F10.2
chr12,RP23-393F10.3
chr12,RP23-402F16.1
chr12,RP23-421P10.1
chr12,RP23-429J21.2
chr12,RP23-443B9.1
chr12,RP24-69I6.1
chr12,RP24-86C3.1
chr12,RP24-87H1.12
chr12,RP24-117M9.1
chr12,RP24-117M9.2
chr12,RP24-159O13.1
chr12,RP24-281B5.1
chr12,RP24-342G5.1
chr12,RP24-454N4.1
chr12,RP24-490H13.3
chr12,Rab10
chr12,Rab10os
chr12,Rab15
chr12,Rad51ap2
chr12,Rad51b
chr12,Ralgapa1
chr12,Rapgef5
chr12,Rbm25
chr12,Rcor1
chr12,Rd3l
chr12,Rdh11
chr12,Rdh12
chr12,Rdh14
chr12,Rgs6
chr12,Rhob
chr12,Rhoj
chr12,Rian
chr12,Rin3
chr12,Rnaseh1
chr12,Rnf113a2
chr12,Rnf144a
chr12,Rock2
chr12,Rpl10l
chr12,Rpl18a-ps1
chr12,Rpl21-ps3
chr12,Rpl26-ps2
chr12,Rpl30-ps8
chr12,Rpl31-ps1
chr12,Rpl31-ps17
chr12,Rpl36al
chr12,Rpl36-ps3
chr12,Rplp2-ps1
chr12,Rps6ka5
chr12,Rps6kl1
chr12,Rps7
chr12,Rps11-ps4
chr12,Rps19-ps6
chr12,Rps29
chr12,Rrm2
chr12,Rsad2
chr12,Rtl1
chr12,Rtn1
chr12,Samd15
chr12,Sav1
chr12,Scarna3b
chr12,Scarna13
chr12,Scfd1
chr12,Scin
chr12,Sdc1
chr12,Sec23a
chr12,Sel1l
chr12,Serpina1a
chr12,Serpina1b
chr12,Serpina1c
chr12,Serpina1d
chr12,Serpina1e
chr12,Serpina1f
chr12,Serpina3a
chr12,Serpina3b
chr12,Serpina3c
chr12,Serpina3d-ps
chr12,Serpina3e-ps
chr12,Serpina3f
chr12,Serpina3g
chr12,Serpina3h
chr12,Serpina3i
chr12,Serpina3j
chr12,Serpina3k
chr12,Serpina3l-ps
chr12,Serpina3m
chr12,Serpina3n
chr12,Serpina4-ps1
chr12,Serpina5
chr12,Serpina6
chr12,Serpina9
chr12,Serpina10
chr12,Serpina11
chr12,Serpina12
chr12,Setd3
chr12,Sf3b6
chr12,Sgpp1
chr12,Sh3yl1
chr12,Sipa1l1
chr12,Siva1
chr12,Six1
chr12,Six4
chr12,Six6
chr12,Slc7a15
chr12,Slc8a3
chr12,Slc10a1
chr12,Slc24a4
chr12,Slc25a21
chr12,Slc25a29
chr12,Slc25a47
chr12,Slc26a3
chr12,Slc26a4
chr12,Slc38a6
chr12,Slc39a9
chr12,Slirp
chr12,Smc6
chr12,Smek1
chr12,Smoc1
chr12,Snapc1
chr12,Snora28
chr12,Sntg2
chr12,Snw1
chr12,Snx6
chr12,Snx13
chr12,Sos2
chr12,Sostdc1
chr12,Sox11
chr12,Sp4
chr12,Sp8
chr12,Spanxn4
chr12,Spata7
chr12,Sptb
chr12,Sptlc2
chr12,Sptssa
chr12,Srp54a
chr12,Srp54b
chr12,Srsf5
chr12,Sstr1
chr12,Ston2
chr12,Strn3
chr12,Stxbp6
chr12,Syndig1l
chr12,Syne2
chr12,Syne3
chr12,Synj2bp
chr12,Sypl
chr12,Syt16
chr12,Taf1b
chr12,Tc2n
chr12,Tcl1
chr12,Tcl1b1
chr12,Tcl1b2
chr12,Tcl1b3
chr12,Tcl1b4
chr12,Tcl1b5
chr12,Tdp1
chr12,Tdrd9
chr12,Tecpr2
chr12,Tex21
chr12,Tex22
chr12,Tgfb3
chr12,Timm9
chr12,Tmed8
chr12,Tmed10
chr12,Tmem18
chr12,Tmem30b
chr12,Tmem63c
chr12,Tmem121
chr12,Tmem179
chr12,Tmem196
chr12,Tmem229b
chr12,Tmem251
chr12,Tmx1
chr12,Tnfaip2
chr12,Tomm20l
chr12,Tpo
chr12,Traf3
chr12,Trappc6b
chr12,Trappc12
chr12,Trib2
chr12,Trim9
chr12,Trip11
chr12,Trmt5
chr12,Trmt61a
chr12,Tshr
chr12,Tspan13
chr12,Tssc1
chr12,Ttc6
chr12,Ttc7b
chr12,Ttc8
chr12,Ttc9
chr12,Ttc32
chr12,Ttll5
chr12,Tunar
chr12,Twist1
chr12,Twistnb
chr12,Ubr7
chr12,Ubxn2a
chr12,Unc79
chr12,Vash1
chr12,Vcpkmt
chr12,Vipas39
chr12,Vipr2
chr12,Vrk1
chr12,Vrtn
chr12,Vsnl1
chr12,Vsx2
chr12,Vti1b
chr12,Wars
chr12,Wdr20
chr12,Wdr20rt
chr12,Wdr25
chr12,Wdr35
chr12,Wdr60
chr12,Wdr89
chr12,Xrcc3
chr12,Ylpm1
chr12,Ywhaq
chr12,Yy1
chr12,Zbtb1
chr12,Zbtb25
chr12,Zbtb42
chr12,Zc2hc1c
chr12,Zc3h14
chr12,Zdhhc22
chr12,Zfp36l1
chr12,Zfp125
chr12,Zfp277
chr12,Zfp386
chr12,Zfp410
chr12,Zfp839
chr12,Zfyve1
chr12,Zfyve21
chr12,Zfyve26
chr12,n-R5s58
chr12,n-R5s60
chr12,n-R5s61
chr12,n-R5s62
chr12,n-R5s63
chr12,n-R5s64
chr12,n-R5s65
chr13,1110007C09Rik
chr13,1110046J04Rik
chr13,1190003K10Rik
chr13,1700001L19Rik
chr13,1700014D04Rik
chr13,1700016G14Rik
chr13,1700018A04Rik
chr13,1700023H06Rik
chr13,1700024P04Rik
chr13,1700029F12Rik
chr13,1700029N11Rik
chr13,1700061E18Rik
chr13,1700066J03Rik
chr13,1700092E19Rik
chr13,1700099I09Rik
chr13,1700119I11Rik
chr13,1810034E14Rik
chr13,2010001K21Rik
chr13,2010111I01Rik
chr13,2210016F16Rik
chr13,2210408I21Rik
chr13,2410141K09Rik
chr13,2610204G07Rik
chr13,2610307P16Rik
chr13,2810429I04Rik
chr13,3110070M22Rik
chr13,3830408C21Rik
chr13,4833420G17Rik
chr13,4833422C13Rik
chr13,4833439L19Rik
chr13,4921517D22Rik
chr13,4930401O12Rik
chr13,4930451E10Rik
chr13,4930470G03Rik
chr13,4930486L24Rik
chr13,4930511O05Rik
chr13,4930519D14Rik
chr13,4930525G20Rik
chr13,4930526F13Rik
chr13,4930528D03Rik
chr13,4930544M13Rik
chr13,4930550C17Rik
chr13,4930557F10Rik
chr13,4930558J22Rik
chr13,4930586N03Rik
chr13,4931429P17Rik
chr13,4932702P03Rik
chr13,4933404K08Rik
chr13,4933413L06Rik
chr13,4933417A18Rik
chr13,4933425L06Rik
chr13,5033403F01Rik
chr13,5033430I15Rik
chr13,5330416C01Rik
chr13,5330429C05Rik
chr13,6430562O15Rik
chr13,6720427I07Rik
chr13,6720489N17Rik
chr13,8030423J24Rik
chr13,9330111N05Rik
chr13,9430065F17Rik
chr13,9330162012Rik
chr13,A230107N01Rik
chr13,A330033J07Rik
chr13,A330048O09Rik
chr13,A330102I10Rik
chr13,A530054K11Rik
chr13,A530084C06Rik
chr13,A530095I07Rik
chr13,A530099J19Rik
chr13,A730081D07Rik
chr13,A830005F24Rik
chr13,A830009L08Rik
chr13,A830082K12Rik
chr13,AA987161
chr13,AF067061
chr13,AF067063
chr13,AK157302
chr13,AL645546.1
chr13,AL645686.1
chr13,AW209491
chr13,AW495222
chr13,Aaed1
chr13,Abt1
chr13,Acot12
chr13,Acot13
chr13,Actbl2
chr13,Actn2
chr13,Adamts6
chr13,Adamts16
chr13,Adarb2
chr13,Adcy2
chr13,Adtrp
chr13,Aggf1
chr13,Agtpbp1
chr13,Agtr1a
chr13,Ahrr
chr13,Ak6
chr13,Akr1c6
chr13,Akr1c12
